Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0036576,CG5151,head,0.2855681693325589,0.11044757559246633,0.008923850497931807,0.9870703439225011,0.012929656077498897,0.0019083565046382155,0.004005805579567091,6.546406903863212e-4,0.23903954632874547,0.10263825774055023
FBgn0003076,Pgm1,head,-0.22449724545762492,0.10081002320068438,0.9723492122236793,0.019245553641644392,0.027650787776320684,0.004675433111615563,0.008405234134676292,0.001594588461327054,-0.19189423376261605,0.09508187219571197
FBgn0015025,CkIIalpha-i1,head,0.06110574669371374,0.18496678880697917,0.37859601525367437,0.57975032185287,0.42024967814713005,0.11276355464975736,0.04165366289345567,0.012652374214970043,0.038092977713310404,0.14629842191083148
FBgn0040230,dbo,head,0.14969885137359912,0.09265914769504435,0.06335344578174174,0.9127484457932509,0.0872515542067491,0.017463361278149344,0.023898108425007367,0.00572209883598403,0.12855065580281227,0.08826560496693918
FBgn0036545,GXIVsPLA2,head,-0.14462663366773415,0.1232751093011905,0.8250196731566447,0.14133064639130644,0.1749803268433553,0.037466555975081445,0.033649680452048865,0.00881050175843484,-0.11263825651820504,0.11093207150783065
FBgn0036547,CG17032,head,-0.3419199285843493,0.09066277178855482,0.9996617695202121,1.9354006794572193e-4,3.38230479787871e-4,4.0981516635645356e-5,1.446904118421491e-4,1.6772470748236177e-5,-0.3035187651520267,0.08595732369621722
FBgn0036549,CG10516,head,-0.16101523353271874,0.15127506354900794,0.792013946500121,0.1749658246834234,0.20798605349987898,0.04598365945242866,0.033020228816455575,0.008558333294027042,-0.11447331831894475,0.1295222805121944
FBgn0000115,Arl1,head,-0.023746171993640666,0.15866597249740347,0.5243184800796326,0.4284149242841264,0.47568151992036745,0.13243236220972282,0.04726659563624104,0.01575285349261772,-0.01618168787637366,0.13103289630157927
FBgn0036557,mRpS31,head,0.30223266739012694,0.1767103036730631,0.07914104879344525,0.903804108841376,0.09619589115862406,0.019571379802960247,0.017054842365178825,0.0037045031991729243,0.20060214473726606,0.14747980697765026
FBgn0036556,hzg,head,0.3016476480697021,0.066332176532933,5.492660311191016e-6,0.9999878839159323,1.2116084067624228e-5,1.2366584837776516e-6,6.623423756433212e-6,6.861500962015272e-7,0.2823282441410863,0.0643346199703966
FBgn0000212,brm,head,0.22630075938706562,0.09586921610911647,0.01364731210171435,0.9798102044469966,0.020189795553003407,0.003270662504085291,0.006542483451289056,0.0011957607709438258,0.19638241086156935,0.09091848160664172
FBgn0000489,Pka-C3,head,0.16233499438484578,0.07801337726715227,0.023211624769635442,0.9644287697597979,0.035571230240202104,0.006194394351126327,0.012359605470566661,0.0025250152749179433,0.1461576314813389,0.07586872484120426
FBgn0036538,CG15715,head,0.0367121362680372,0.09551142506717039,0.3361295139103989,0.5980756098837362,0.40192439011626385,0.10630808994673498,0.06579487620586492,0.02100531750598353,0.029922840992811138,0.08659835456983513
FBgn0036537,CG18081,head,-0.3901920518530487,0.09749071535806289,0.9998369887101992,9.402931788994079e-5,1.6301128980078516e-4,1.7447063923935326e-5,6.898197191084438e-5,7.803180518091843e-6,-0.3410697684157198,0.09194740597712855
FBgn0036500,CG7275,head,-0.3205686689658326,0.16193846883067103,0.9406593388744043,0.04721952679548769,0.05934066112559566,0.011089403743595336,0.012121134330107974,0.0024592062624179743,-0.22566594432255854,0.13929392971233834
FBgn0036501,CG7272,head,0.18683902069476707,0.16468489788674762,0.1660928201398944,0.8038173515488592,0.1961826484511408,0.043261669682501946,0.03008982831124639,0.007507673447972292,0.1271975322875461,0.13806797822635647
FBgn0000565,MsrA,head,-0.3003264545059191,0.11199278463472553,0.9896345550948689,0.007119259663485685,0.010365444905131138,0.0014615465956646103,0.003246185241645453,4.957951773845473e-4,-0.25058950811805353,0.10382397782731648
FBgn0004396,CrebA,head,-0.03435883575040681,0.08350110594576311,0.6044046196704893,0.32288145485143244,0.3955953803295107,0.10446689615093079,0.07271392547807827,0.02203721856619833,-0.028652491966488374,0.0766765224432017
