tissue,Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B,HSvsC,SYMBOL
body,FBgn0040972,-0.08487378326107109,3.411917650815407,-0.44510823048883014,0.6563049822849564,0.7212335500511151,-6.6790478597779694,-0,CG16978
body,FBgn0035947,0.09372730920193817,5.46432433642061,1.1895515568987058,0.23440865876189107,0.3078017851474033,-6.679104913709372,0,Srp68
body,FBgn0035065,-0.027225065949788796,2.891390520469799,-0.16477439235716315,0.8691434915119747,0.8993189242991824,-6.679855392339584,-0,CG3589
body,FBgn0031952,-0.02625793691419398,2.7531947513882526,-0.14060212059752336,0.8882029209038298,0.9144860510198191,-6.680636699605372,-0,cdc14
body,FBgn0039385,0.11312523652987094,4.115164025394613,0.8133714231339287,0.41613265210297923,0.4966403484989458,-6.682321255561433,0,CG5913
body,FBgn0024365,0.0918041369655942,5.175961659871477,1.0983150634090622,0.2722410528496011,0.3500698403478641,-6.683151560501221,0,CG12773
body,FBgn0037621,-0.10257750234093077,5.151871677114056,-1.1054527279708586,0.26913858156650994,0.3468944163820794,-6.683384278293077,-0,M1BP
body,FBgn0035388,0.10501996610357356,4.640589617454421,0.9875000059614816,0.3235548997259693,0.40343136530109486,-6.68378589763952,0,CG2162
body,FBgn0267348,0.11294665974197926,3.995191576953581,0.7408675248956015,0.4588883144245479,0.5394439677611418,-6.684966336462027,0,LanB2
body,FBgn0027532,0.10232924798309373,4.752858831179127,0.9963701104493541,0.319229094080319,0.39879379230094564,-6.685159725017693,0,CG7139
body,FBgn0054039,-0.10707144814694436,3.7598464056476577,-0.6935428686830302,0.4880750034363798,0.5670638202469317,-6.685447752915292,-0,CG34039
body,FBgn0259483,0.09998056288753787,5.351844117044962,1.1560534720380233,0.24784113824865134,0.3229251684412782,-6.687442548776424,0,Mob4
body,FBgn0031606,0.09504891057276899,3.8012528261279668,0.7168535200975568,0.47357472603993955,0.5537388688546662,-6.6882165236645426,0,CG15439
body,FBgn0035204,-0.09753412857758992,5.251313737435577,-1.121667142369884,0.2621813315035008,0.3391903277527093,-6.688266289521667,-0,Nt5a
body,FBgn0027296,0.09753127116504556,4.02056290963042,0.7479345516593526,0.45461544929342446,0.5351863935828068,-6.688936207112437,0,temp
body,FBgn0261112,-0.10041445342816946,4.855445371720329,-1.0227817619294923,0.3065739530433512,0.3850325277335901,-6.6889972049318045,-0,APP-BP1
body,FBgn0032724,0.1034295634411535,4.323153940876727,0.8594864004692201,0.3902078829480984,0.4707126315677556,-6.68907229299808,0,CG10428
body,FBgn0036157,0.0438072806854084,3.0275734034724646,0.21978481174523745,0.8260682900282539,0.8647286015959563,-6.689155062804888,0,CG7560
body,FBgn0030612,0.09536095103530418,4.734169023485142,0.9773294188372307,0.32856176522389247,0.40866695065487363,-6.689838733179212,0,Dbct
body,FBgn0032644,0.10043065970459342,4.387796279190696,0.8866376091672686,0.3754144350453905,0.4564950674664364,-6.690807762486972,0,CG5131
body,FBgn0037149,0.11771346288701778,4.4633099876859035,0.9524693975526773,0.34101056178199796,0.4215198222327854,-6.693526422379704,0,CG14561
body,FBgn0083953,-0.10396130478730736,5.974934420681622,-1.2779266105495395,0.20147062235219587,0.27093472650062167,-6.694618599348792,-0,CG34117
body,FBgn0028509,0.09749138469677954,3.9570964300968434,0.7195891521831238,0.4718887251139263,0.5522584545914183,-6.695801072488989,0,CenG1A
body,FBgn0010282,-0.09475311698199995,6.129703495278691,-1.314222158066427,0.18896993705640452,0.25659019328575594,-6.696052268730469,-0,TfIIFalpha
body,FBgn0265192,0.09418650863065192,5.4283888273715215,1.1423728017410475,0.25347918300645345,0.32922755430583406,-6.697341890347912,0,Snp
body,FBgn0004395,0.09010436297300739,3.806874733101043,0.6445378469223954,0.5193240755618711,0.5968880844203901,-6.698524478268461,0,unk
body,FBgn0031756,0.11202192381202014,3.816755905055136,0.6741055343944958,0.5003468234326378,0.5781551064651249,-6.700544673853372,0,CG13992
body,FBgn0264324,-0.04031693859870478,2.9956672850360597,-0.22359229679518394,0.823104634083393,0.862795061672939,-6.701070989266165,-0,spg
body,FBgn0003748,0.1084820621859901,6.07271571258012,1.2629054118886254,0.20681706396537425,0.27699165226808575,-6.70240628668835,0,Treh
body,FBgn0013334,-0.099013215230749907,5.213122540394602,-1.0800497644316127,0.28029153185106165,0.35845918192387816,-6.703580337909129,-0,Sap47
body,FBgn0040001,0.12280955725409282,5.821312604307179,1.2022802081625128,0.22944242962580752,0.3023674182804229,-6.7039167748841635,0,NA
body,FBgn0035169,-0.09818848621135068,5.262033006402414,-1.0883191922020008,0.2766269204525921,0.35439287529636576,-6.704466769510808,-0,Dci
body,FBgn0032450,-0.11869585452186993,4.368720398181064,-0.8805966561968701,0.3786755173728453,0.4596954406948183,-6.704589305381114,-0,CG5776
body,FBgn0004657,-0.10107550310202118,4.89293775976936,-1.000236168556115,0.3173555905166427,0.3968050395834734,-6.7046088357911255,-0,mys
body,FBgn0029925,-0.10056349558107947,4.0713165552080115,-0.770208856485003,0.44129581699049947,0.5214665395380996,-6.707662179360429,-0,CG3040
body,FBgn0083962,0.08803171588134484,3.8996960632691264,0.6662246293125774,0.5053687320447771,0.5831382316066773,-6.708322249936823,0,CG34126
body,FBgn0004666,0.03228157640158358,3.1117031340740504,0.18067676421367904,0.8566454079995268,0.8891993194267342,-6.708419376231808,0,sim
body,FBgn0037240,0.09980428169002309,4.928138573569061,1.014605569283514,0.3104555162298403,0.38916421554087494,-6.709034410673234,0,Cont
body,FBgn0030739,-0.022378311169058307,2.9784232725923845,-0.1212647708140999,0.9034973668896769,0.9255956822973228,-6.709164558589887,-0,SWIP
body,FBgn0002626,0.10020154767081912,12.027701057049885,1.7840794273542835,0.0746103855375849,0.11490348835952184,-6.709297907016094,0,RpL32
body,FBgn0001123,0.0913879709302945,4.011488677645535,0.6728669369781801,0.5011343298795243,0.5788163964639519,-6.71037166288324,0,Galphas
body,FBgn0033301,-0.07281405569125621,3.226340840666826,-0.34166536642801276,0.732650013774899,0.790468661293476,-6.7111411677009745,-0,CG12780
body,FBgn0033897,0.09125688899938922,5.251728904771663,1.1043994017180014,0.2695948881591278,0.34727835152486275,-6.7118781368760985,0,Rcd1
body,FBgn0261789,-0.08410999344093018,6.665056771339628,-1.3744657384108543,0.16949994395130716,0.23411712485271916,-6.7120574050608814,-0,SmD2
body,FBgn0038747,0.09634826360846471,4.798766907560952,0.9882441320209319,0.3231905390128422,0.4030534770620995,-6.712281495669266,0,RhoGAP92B
body,FBgn0030805,-0.0939035947924527,4.891056553547117,-0.9945053699062166,0.3201353379827158,0.3997646678057037,-6.713738123708632,-0,wus
body,FBgn0039487,0.09804038955363614,3.9916563062629655,0.7138812328139841,0.47541033264818455,0.5556462869577695,-6.713795768505229,0,gb
body,FBgn0264694,0.07734175802480969,6.988584673765931,1.4160522205795485,0.156965298531677,0.2195244158112097,-6.7140931581577545,0,mgr
body,FBgn0015714,0.06876349676799176,3.1768793016719963,0.2530390491765097,0.8002722885449237,0.8453960754170954,-6.71429612992999,0,Cyp6a17
